HealthTopic;Population;Indicator;Unit;Time;RegionCode;RegionName;NumValue;TxtValue
Antimicrobial resistance;Escherichia coli|Aminoglycosides;S - susceptible isolates;N;2021;PT;Portugal;5009;
Antimicrobial resistance;Escherichia coli|Aminoglycosides;S - susceptible isolates;N;2021;RO;Romania;363;
Antimicrobial resistance;Escherichia coli|Aminoglycosides;S - susceptible isolates;N;2021;SE;Sweden;9682;
Antimicrobial resistance;Escherichia coli|Aminoglycosides;S - susceptible isolates;N;2021;SI;Slovenia;1570;
Antimicrobial resistance;Escherichia coli|Aminoglycosides;S - susceptible isolates;N;2021;SK;Slovakia;569;
Antimicrobial resistance;Escherichia coli|Aminoglycosides;Total tested isolates;N;2021;AT;Austria;5320;
Antimicrobial resistance;Escherichia coli|Aminoglycosides;Total tested isolates;N;2021;BE;Belgium;4267;
Antimicrobial resistance;Escherichia coli|Aminoglycosides;Total tested isolates;N;2021;BG;Bulgaria;263;
Antimicrobial resistance;Escherichia coli|Aminoglycosides;Total tested isolates;N;2021;CY;Cyprus;192;
Antimicrobial resistance;Escherichia coli|Aminoglycosides;Total tested isolates;N;2021;CZ;Czechia;2935;
Antimicrobial resistance;Escherichia coli|Aminoglycosides;Total tested isolates;N;2021;DE;Germany;27447;
Antimicrobial resistance;Escherichia coli|Aminoglycosides;Total tested isolates;N;2021;DK;Denmark;6017;
Antimicrobial resistance;Escherichia coli|Aminoglycosides;Total tested isolates;N;2021;EE;Estonia;926;
Antimicrobial resistance;Escherichia coli|Aminoglycosides;Total tested isolates;N;2021;EL;Greece;719;
Antimicrobial resistance;Escherichia coli|Aminoglycosides;Total tested isolates;N;2021;ES;Spain;7461;
Antimicrobial resistance;Escherichia coli|Aminoglycosides;Total tested isolates;N;2021;FI;Finland;5802;
Antimicrobial resistance;Escherichia coli|Aminoglycosides;Total tested isolates;N;2021;FR;France;17653;
Antimicrobial resistance;Escherichia coli|Aminoglycosides;Total tested isolates;N;2021;HR;Croatia;725;
Antimicrobial resistance;Escherichia coli|Aminoglycosides;Total tested isolates;N;2021;HU;Hungary;2469;
Antimicrobial resistance;Escherichia coli|Aminoglycosides;Total tested isolates;N;2021;IE;Ireland;2904;
Antimicrobial resistance;Escherichia coli|Aminoglycosides;Total tested isolates;N;2021;IS;Iceland;278;
Antimicrobial resistance;Escherichia coli|Aminoglycosides;Total tested isolates;N;2021;IT;Italy;20614;
Antimicrobial resistance;Escherichia coli|Aminoglycosides;Total tested isolates;N;2021;LT;Lithuania;1141;
Antimicrobial resistance;Escherichia coli|Aminoglycosides;Total tested isolates;N;2021;LU;Luxembourg;354;
Antimicrobial resistance;Escherichia coli|Aminoglycosides;Total tested isolates;N;2021;LV;Latvia;394;
Antimicrobial resistance;Escherichia coli|Aminoglycosides;Total tested isolates;N;2021;MT;Malta;299;
Antimicrobial resistance;Escherichia coli|Aminoglycosides;Total tested isolates;N;2021;NL;Netherlands;6576;
Antimicrobial resistance;Escherichia coli|Aminoglycosides;Total tested isolates;N;2021;NO;Norway;3839;
Antimicrobial resistance;Escherichia coli|Aminoglycosides;Total tested isolates;N;2021;PL;Poland;2186;
Antimicrobial resistance;Escherichia coli|Aminoglycosides;Total tested isolates;N;2021;PT;Portugal;5605;
Antimicrobial resistance;Escherichia coli|Aminoglycosides;Total tested isolates;N;2021;RO;Romania;406;
Antimicrobial resistance;Escherichia coli|Aminoglycosides;Total tested isolates;N;2021;SE;Sweden;10299;
Antimicrobial resistance;Escherichia coli|Aminoglycosides;Total tested isolates;N;2021;SI;Slovenia;1681;
Antimicrobial resistance;Escherichia coli|Aminoglycosides;Total tested isolates;N;2021;SK;Slovakia;663;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;I - 'susceptible, increased exposure' isolates ;N;2021;AT;Austria;2;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;I - 'susceptible, increased exposure' isolates ;N;2021;BE;Belgium;1;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;I - 'susceptible, increased exposure' isolates ;N;2021;BG;Bulgaria;0;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;I - 'susceptible, increased exposure' isolates ;N;2021;CY;Cyprus;0;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;I - 'susceptible, increased exposure' isolates ;N;2021;CZ;Czechia;0;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;I - 'susceptible, increased exposure' isolates ;N;2021;DE;Germany;763;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;I - 'susceptible, increased exposure' isolates ;N;2021;DK;Denmark;0;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;I - 'susceptible, increased exposure' isolates ;N;2021;EE;Estonia;0;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;I - 'susceptible, increased exposure' isolates ;N;2021;EL;Greece;0;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;I - 'susceptible, increased exposure' isolates ;N;2021;ES;Spain;22;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;I - 'susceptible, increased exposure' isolates ;N;2021;FI;Finland;0;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;I - 'susceptible, increased exposure' isolates ;N;2021;FR;France;9;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;I - 'susceptible, increased exposure' isolates ;N;2021;HR;Croatia;0;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;I - 'susceptible, increased exposure' isolates ;N;2021;HU;Hungary;0;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;I - 'susceptible, increased exposure' isolates ;N;2021;IE;Ireland;0;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;I - 'susceptible, increased exposure' isolates ;N;2021;IS;Iceland;0;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;I - 'susceptible, increased exposure' isolates ;N;2021;IT;Italy;0;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;I - 'susceptible, increased exposure' isolates ;N;2021;LT;Lithuania;0;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;I - 'susceptible, increased exposure' isolates ;N;2021;LU;Luxembourg;0;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;I - 'susceptible, increased exposure' isolates ;N;2021;LV;Latvia;0;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;I - 'susceptible, increased exposure' isolates ;N;2021;MT;Malta;0;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;I - 'susceptible, increased exposure' isolates ;N;2021;NL;Netherlands;73;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;I - 'susceptible, increased exposure' isolates ;N;2021;NO;Norway;0;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;I - 'susceptible, increased exposure' isolates ;N;2021;PL;Poland;16;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;I - 'susceptible, increased exposure' isolates ;N;2021;PT;Portugal;0;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;I - 'susceptible, increased exposure' isolates ;N;2021;RO;Romania;0;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;I - 'susceptible, increased exposure' isolates ;N;2021;SE;Sweden;0;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;I - 'susceptible, increased exposure' isolates ;N;2021;SI;Slovenia;0;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;I - 'susceptible, increased exposure' isolates ;N;2021;SK;Slovakia;0;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;R - resistant isolates;N;2021;AT;Austria;2167;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;R - resistant isolates;N;2021;BE;Belgium;2423;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;R - resistant isolates;N;2021;BG;Bulgaria;161;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;R - resistant isolates;N;2021;CY;Cyprus;134;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;R - resistant isolates;N;2021;CZ;Czechia;1509;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;R - resistant isolates;N;2021;DE;Germany;12999;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;R - resistant isolates;N;2021;DK;Denmark;2491;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;R - resistant isolates;N;2021;EE;Estonia;139;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;R - resistant isolates;N;2021;EL;Greece;333;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;R - resistant isolates;N;2021;ES;Spain;3927;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;R - resistant isolates;N;2021;FI;Finland;1008;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;R - resistant isolates;N;2021;FR;France;9254;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;R - resistant isolates;N;2021;HR;Croatia;406;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;R - resistant isolates;N;2021;HU;Hungary;1324;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;R - resistant isolates;N;2021;IE;Ireland;1826;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;R - resistant isolates;N;2021;IS;Iceland;129;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;R - resistant isolates;N;2021;IT;Italy;3252;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;R - resistant isolates;N;2021;LT;Lithuania;655;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;R - resistant isolates;N;2021;LU;Luxembourg;188;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;R - resistant isolates;N;2021;LV;Latvia;170;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;R - resistant isolates;N;2021;MT;Malta;193;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;R - resistant isolates;N;2021;NL;Netherlands;2721;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;R - resistant isolates;N;2021;NO;Norway;1358;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;R - resistant isolates;N;2021;PL;Poland;490;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;R - resistant isolates;N;2021;PT;Portugal;2723;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;R - resistant isolates;N;2021;RO;Romania;226;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;R - resistant isolates;N;2021;SE;Sweden;0;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;R - resistant isolates;N;2021;SI;Slovenia;854;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;R - resistant isolates;N;2021;SK;Slovakia;360;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;R - resistant isolates, percentage  ;%;2021;AT;Austria;45,09885535;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;R - resistant isolates, percentage  ;%;2021;BE;Belgium;55,20619731;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;R - resistant isolates, percentage  ;%;2021;BG;Bulgaria;61,21673003;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;R - resistant isolates, percentage  ;%;2021;CY;Cyprus;70,15706806;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;R - resistant isolates, percentage  ;%;2021;CZ;Czechia;51,43149284;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;R - resistant isolates, percentage  ;%;2021;DE;Germany;45,61052631;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;R - resistant isolates, percentage  ;%;2021;DK;Denmark;41,50974837;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;R - resistant isolates, percentage  ;%;2021;EE;Estonia;41,12426035;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;R - resistant isolates, percentage  ;%;2021;EL;Greece;59,78456014;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;R - resistant isolates, percentage  ;%;2021;ES;Spain;56,34954799;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;R - resistant isolates, percentage  ;%;2021;FI;Finland;31,72804532;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;R - resistant isolates, percentage  ;%;2021;FR;France;52,264769;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;R - resistant isolates, percentage  ;%;2021;HR;Croatia;55,76923076;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;R - resistant isolates, percentage  ;%;2021;HU;Hungary;58,50640742;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;R - resistant isolates, percentage  ;%;2021;IE;Ireland;63,0089717;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;R - resistant isolates, percentage  ;%;2021;IS;Iceland;46,57039711;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;R - resistant isolates, percentage  ;%;2021;IT;Italy;58,93439652;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;R - resistant isolates, percentage  ;%;2021;LT;Lithuania;57,10549258;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;R - resistant isolates, percentage  ;%;2021;LU;Luxembourg;53,4090909;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;R - resistant isolates, percentage  ;%;2021;LV;Latvia;49,41860465;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;R - resistant isolates, percentage  ;%;2021;MT;Malta;64,54849498;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;R - resistant isolates, percentage  ;%;2021;NL;Netherlands;41,40922234;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;R - resistant isolates, percentage  ;%;2021;NO;Norway;35,39223351;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;R - resistant isolates, percentage  ;%;2021;PL;Poland;60,56860321;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;R - resistant isolates, percentage  ;%;2021;PT;Portugal;52,73044151;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;R - resistant isolates, percentage  ;%;2021;RO;Romania;64,20454545;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;R - resistant isolates, percentage  ;%;2021;SE;Sweden;-;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;R - resistant isolates, percentage  ;%;2021;SI;Slovenia;50,80309339;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;R - resistant isolates, percentage  ;%;2021;SK;Slovakia;54,54545454;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;S - susceptible isolates;N;2021;AT;Austria;2636;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;S - susceptible isolates;N;2021;BE;Belgium;1965;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;S - susceptible isolates;N;2021;BG;Bulgaria;102;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;S - susceptible isolates;N;2021;CY;Cyprus;57;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;S - susceptible isolates;N;2021;CZ;Czechia;1425;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;S - susceptible isolates;N;2021;DE;Germany;14738;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;S - susceptible isolates;N;2021;DK;Denmark;3510;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;S - susceptible isolates;N;2021;EE;Estonia;199;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;S - susceptible isolates;N;2021;EL;Greece;224;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;S - susceptible isolates;N;2021;ES;Spain;3020;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;S - susceptible isolates;N;2021;FI;Finland;2169;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;S - susceptible isolates;N;2021;FR;France;8443;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;S - susceptible isolates;N;2021;HR;Croatia;322;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;S - susceptible isolates;N;2021;HU;Hungary;939;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;S - susceptible isolates;N;2021;IE;Ireland;1072;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;S - susceptible isolates;N;2021;IS;Iceland;148;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;S - susceptible isolates;N;2021;IT;Italy;2266;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;S - susceptible isolates;N;2021;LT;Lithuania;492;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;S - susceptible isolates;N;2021;LU;Luxembourg;164;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;S - susceptible isolates;N;2021;LV;Latvia;174;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;S - susceptible isolates;N;2021;MT;Malta;106;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;S - susceptible isolates;N;2021;NL;Netherlands;3777;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;S - susceptible isolates;N;2021;NO;Norway;2479;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;S - susceptible isolates;N;2021;PL;Poland;303;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;S - susceptible isolates;N;2021;PT;Portugal;2441;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;S - susceptible isolates;N;2021;RO;Romania;126;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;S - susceptible isolates;N;2021;SE;Sweden;0;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;S - susceptible isolates;N;2021;SI;Slovenia;827;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;S - susceptible isolates;N;2021;SK;Slovakia;300;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;Total tested isolates;N;2021;AT;Austria;4805;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;Total tested isolates;N;2021;BE;Belgium;4389;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;Total tested isolates;N;2021;BG;Bulgaria;263;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;Total tested isolates;N;2021;CY;Cyprus;191;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;Total tested isolates;N;2021;CZ;Czechia;2934;
Antimicrobial resistance;Escherichia coli|Aminopenicillins;Total tested isolates;N;2021;DE;Germany;28500;
